id,code,name,industry,foundation,sales,profit,cagr,answer1,answer2,
1100,3937,Ubicomホールディングス,各種受託システム開発,http://www.aws-hd.com/,30,8,N/A,3,3,
1101,6669,シーシーエス,産業用ランプ・光源,http://www.ccs-inc.co.jp/,31,8,-9,3,3,
1102,3966,ユーザベース,金融情報サービス,http://www.uzabase.com,31,8,N/A,3,3,
1103,2137,光ハイツ・ヴェラス,介護サービス,http://www.varus.co.jp/,32,8,0,3,3,
1104,3565,アセンテック,各種受託システム開発,https://www.ascentech.co.jp/,33,8,N/A,3,3,
1105,1439,安江工務店,住宅修理・リフォーム,http://www.yasue.co.jp/,39,8,N/A,3,3,
1106,2468,フュートレック,組込みシステム開発,http://www.fuetrek.co.jp/,40,8,5,3,3,
1107,7217,テイン,サスペンション,http://www.tein.co.jp/,40,8,8,3,3,
1108,6192,ハイアス・アンド・カンパニー,建設コンサルティング,http://www.hyas.co.jp/,40,8,N/A,3,3,
1109,3547,串カツ田中,居酒屋・バー,http://www.kushi-tanaka.co.jp/,40,8,N/A,3,3,
1110,7187,ジェイリース,リスク保証サービス,https://www.j-lease.jp/,41,8,N/A,3,3,
1111,6173,アクアライン,住宅修理・リフォーム,http://www.aqualine.jp/,43,8,N/A,3,3,
1112,6543,日宣,販促支援サービス,https://www.nissenad.co.jp/,47,8,N/A,3,3,
1113,3953,大村紙業,段ボール,http://www.ohmurashigyo.co.jp/,50,8,0,3,3,
1114,2795,日本プリメックス,産業用機械・機器卸,http://www.primex.co.jp/,52,8,2,3,3,
1115,7265,エイケン工業,エンジン部品（噴射・冷却装置等）,http://www.eiken-kk.co.jp/,52,8,2,3,3,
1116,6030,アドベンチャー,旅行サイト,http://jp.adventurekk.com/,53,8,53,3,3,
1117,7725,インターアクション,電子部品製造・検査装置,http://www.inter-action.co.jp/,54,8,29,3,3,
1118,8927,明豊エンタープライズ,マンション開発,http://www.meiho-est.com/,58,8,-15,3,3,
1119,3264,アスコット,マンション開発,http://www.ascotcorp.co.jp/,59,8,9,3,3,
1120,6077,N・フィールド,介護サービス,http://www.nfield.co.jp/,61,8,40,3,3,
1121,6199,セラク,各種受託システム開発,http://www.seraku.co.jp/,63,8,N/A,3,3,
1122,6757,OSGコーポレーション,家庭用浄水器,http://www.osg-nandemonet.co.jp/,65,8,4,3,3,
1123,6864,エヌエフ回路設計ブロック,計量・計測機器,http://www.nfcorp.co.jp/,70,8,1,3,3,
1124,3477,フォーライフ,戸建住宅開発,https://www.forlifeand.com/,70,8,N/A,3,3,
1125,5199,不二ラテックス,衛生ゴム,http://www.fujilatex.co.jp/jp/,72,8,3,3,3,
1126,9133,東栄リーファーライン,水産業,http://www.toeireefer.co.jp/,79,8,-3,3,3,
1127,7963,興研,制服・作業服,http://www.koken-ltd.co.jp/,79,8,-1,3,3,
1128,4990,昭和化学工業,化学薬品,http://www.showa-chemical.co.jp/,81,8,2,3,3,
1129,2130,メンバーズ,ネット広告（ネットマーケティング支援）,http://www.members.co.jp/,81,8,11,3,3,
1130,5966,京都機械工具,金具・作業工具,http://ktc.co.jp/,82,8,1,3,3,
1131,4847,インテリジェント　ウェイブ,各種受託システム開発,http://www.iwi.co.jp/,85,8,8,3,3,
1132,6187,LITALICO,学習塾・予備校,http://litalico.co.jp/,87,8,24,3,3,
1133,2652,まんだらけ,古本チェーン店,http://www.mandarake.co.jp/,92,8,2,3,3,
1134,5187,クリエートメディック,医療用器具,http://www.createmedic.co.jp/,100,8,1,3,3,
1135,4920,日本色材工業研究所,化粧品OEM,http://www.shikizai.com/,100,8,7,3,3,
1136,9799,旭情報サービス,各種受託システム開発,http://www.aiskk.co.jp/,102,8,2,3,3,
1137,6402,兼松エンジニアリング,特殊車両,http://www.kanematsu-eng.jp/,103,8,7,3,3,
1138,6149,小田原エンジニアリング,自動巻線機,http://www.odawara-eng.co.jp/,109,8,16,3,3,
1139,6062,チャーム・ケア・コーポレーション,介護サービス,http://www.charmcc.jp/,109,8,17,3,3,
1140,3542,ベガコーポレーション,総合Eコマース（B to C）,http://www.vega-c.com/,110,8,N/A,3,3,
1141,5729,日本精鉱,その他金属精錬・加工,http://www.nihonseiko.co.jp/,115,8,0,3,3,
1142,3771,システムリサーチ,各種受託システム開発,http://www.sr-net.co.jp/,115,8,9,3,3,
1143,3952,中央紙器工業,段ボール,http://www.mcpack.co.jp/,117,8,-1,3,3,
1144,6060,こころネット,葬祭関連,http://cocolonet.jp/,117,8,2,3,3,
1145,4748,構造計画研究所,ソフトウェア（業務支援）,http://www.kke.co.jp/,119,8,6,3,3,
1146,4299,ハイマックス,各種受託システム開発,http://www.himacs.jp/,125,8,7,3,3,
1147,6834,精工技研,電子部品製造・検査装置,http://www.seikoh-giken.co.jp/,126,8,20,3,3,
1148,6294,オカダアイヨン,建設機械,http://www.aiyon.co.jp/,131,8,9,3,3,
1149,3280,エストラスト,マンション開発,http://www.strust.co.jp/,138,8,10,3,3,
1150,4107,伊勢化学工業,化学薬品,http://www.isechem.co.jp/,142,8,1,3,3,
1151,1739,シード平和,ビル・住宅建築,http://www.seedheiwa.co.jp/,145,8,26,3,3,
1152,4627,ナトコ,塗料・インキ,http://www.natoco.co.jp/,149,8,3,3,3,
1153,3236,プロパスト,マンション開発,http://www.properst.co.jp/,149,8,21,3,3,
1154,2599,ジャパンフーズ,清涼飲料,http://www.japanfoods.co.jp/,151,8,-15,3,3,
1155,1846,鈴縫工業,ビル・住宅建築,http://www.suzunui.co.jp/,152,8,0,3,3,
1156,6776,天昇電気工業,ボディー・内装部品,http://www.tensho-plastic.co.jp/,154,8,1,3,3,
1157,2411,ゲンダイエージェンシー,広告代理店,http://www.gendai-a.co.jp/,159,8,-2,3,3,
1158,3040,ソリトンシステムズ,通信関連システム開発,http://www.soliton.co.jp/,160,8,8,3,3,
1159,3675,クロス・マーケティンググループ,市場調査サービス,http://www.cm-group.co.jp/,160,8,N/A,3,3,
1160,2185,シイエム・シイ,販促支援サービス,http://www.cmc.co.jp/,165,8,5,3,3,
1161,6927,ヘリオス　テクノ　ホールディング,産業用ランプ・光源,http://www.heliostec-hd.co.jp/,171,8,9,3,3,
1162,3943,大石産業,包装資材（プラスチック類）,http://www.osk.co.jp/,172,8,0,3,3,
1163,6826,本多通信工業,スイッチ・コネクタ,http://www.htk-jp.com/,172,8,4,3,3,
1164,4367,広栄化学工業,機能性化学（医薬中間体）,http://www.koeichem.com/,173,8,-1,3,3,
1165,2674,ハードオフコーポレーション,リサイクルショップ,http://www.hardoff.co.jp/,183,8,9,3,3,
1166,5984,兼房,切削工具,http://www.kanefusa.co.jp/,184,8,4,3,3,
1167,3660,アイスタイル,専門情報サイト,http://www.istyle.co.jp/,189,8,24,3,3,
1168,6648,かわでん,配電・制御器,http://www.kawaden.co.jp/,192,8,4,3,3,
1169,3504,丸八ホールディングス,寝具,http://www.maruhachi.co.jp/,201,8,N/A,3,3,
1170,4295,フェイス,モバイルコンテンツ制作・配信,http://www.faith.co.jp/,208,8,25,3,3,
1171,3688,VOYAGE　GROUP,ネット広告（ネットマーケティング支援）,http://voyagegroup.com/,208,8,53,3,3,
1172,5261,リソルホールディングス,ゴルフ場,http://www.resol.jp/,223,8,2,3,3,
1173,7404,昭和飛行機工業,航空機器,http://www.showa-aircraft.co.jp/,234,8,1,3,3,
1174,4994,大成ラミック,包装資材（プラスチック類）,http://www.lamick.co.jp/,239,8,5,3,3,
1175,9600,アイネット,各種受託システム開発,http://www.inet.co.jp/,246,8,3,3,3,
1176,5941,中西製作所,業務厨房関連機器,http://www.nakanishi.co.jp/,259,8,4,3,3,
1177,9407,RKB毎日ホールディングス,地上波放送（地方局）,http://rkb.jp/,267,8,2,3,3,
1178,6279,瑞光,包装機械,http://www.zuiko.co.jp/,273,8,4,3,3,
1179,2751,テンポスバスターズ,リサイクルショップ,http://www.tenpos.co.jp/,275,8,11,3,3,
1180,8715,アニコム　ホールディングス,損害保険,http://www.anicom.co.jp/,290,8,12,3,3,
1181,7605,フジ・コーポレーション,カー用品店,http://www.fujicorporation.com/,290,8,12,3,3,
1182,5013,ユシロ化学工業,潤滑油,http://www.yushiro.co.jp/,296,8,4,3,3,
1183,9739,日本システムウエア,各種受託システム開発,http://www.nsw.co.jp/,307,8,3,3,3,
1184,5659,日本精線,ステンレス,http://www.n-seisen.co.jp/,318,8,2,3,3,
1185,9402,中部日本放送,地上波放送（地方局）,http://hicbc.com/,339,8,1,3,3,
1186,4539,日本ケミファ,後発医薬品,http://www.chemiphar.co.jp/,357,8,2,3,3,
1187,6859,エスペック,半導体・液晶製造装置（後工程）,http://www.espec.co.jp/,395,8,5,3,3,
1188,6101,ツガミ,工作機械,http://www.tsugami.co.jp/,411,8,-5,3,3,
1189,6493,日鍛バルブ,パイプ・バルブ,http://www.niv.co.jp/,432,8,4,3,3,
1190,6652,IDEC,配電・制御器,http://www.idec.com/,434,8,8,3,3,
1191,9692,シーイーシー,システムインテグレーター,http://www.cec-ltd.co.jp/,440,8,2,3,3,
1192,2378,ルネサンス,フィットネスクラブ,http://www.s-renaissance.co.jp/,444,8,3,3,3,
1193,6277,ホソカワミクロン,化学機械,http://www.hosokawamicron.co.jp/,447,8,4,3,3,
1194,1873,日本ハウスホールディングス,戸建住宅開発,http://www.nihonhouse-hd.co.jp/,460,8,-1,3,3,
1195,3046,ジンズ,眼鏡・コンタクトレンズ販売,http://www.jin-co.com/,462,8,26,3,3,
1196,2317,システナ,通信関連システム開発,http://www.systena.co.jp/,463,8,8,3,3,
1197,3553,共和レザー,皮革,http://www.kyowale.co.jp/,468,8,6,3,3,
1198,9845,パーカーコーポレーション,化学品卸,http://www.parkercorp.co.jp/,479,8,9,3,3,
1199,6409,キトー,運搬機械,http://kito.com/,511,8,8,3,3,
1200,3465,ケイアイスター不動産,戸建住宅開発,http://www.ki-group.co.jp/,513,8,N/A,3,3,
1201,4461,第一工業製薬,油脂化学,http://www.dks-web.co.jp/,523,8,0,3,3,
1202,4801,セントラルスポーツ,フィットネスクラブ,http://www.central.co.jp/,527,8,2,3,3,
1203,8869,明和地所,マンション開発,http://www.meiwajisyo.co.jp/,531,8,8,3,3,
1204,1938,日本リーテック,電気工事,http://www.j-rietec.co.jp/,546,8,-1,3,3,
1205,6317,北川鉄工所,鉄系鋳造,http://www.kiw.co.jp/,554,8,6,3,3,
1206,9990,サックスバー　ホールディングス,バッグ専門店,http://www.sacs-bar.co.jp/,567,8,4,3,3,
1207,6282,オイレス工業,ベアリング,http://www.oiles.co.jp/,569,8,1,3,3,
1208,6143,ソディック,工作機械,http://www.sodick.co.jp/,618,8,2,3,3,
1209,5273,三谷セキサン,建材・建築資材（コンクリート系）,http://www.m-sekisan.co.jp/,652,8,4,3,3,
1210,3548,バロックジャパンリミテッド,アパレル専門店,http://www.baroque-global.com/japan/jp/,695,8,N/A,3,3,
1211,1945,東京エネシス,電気工事,http://www.qtes.co.jp/,736,8,4,3,3,
1212,6890,フェローテックホールディングス,太陽電池製造・検査装置,http://www.ferrotec.co.jp/,738,8,14,3,3,
1213,6462,リケン,エンジン部品（ピストン）,http://www.riken.co.jp/,759,8,1,3,3,
1214,1968,太平電業,プラント設備工事,http://www.taihei-dengyo.co.jp/,795,8,3,3,3,
1215,4812,電通国際情報サービス,システムインテグレーター,http://www.isid.co.jp/,798,8,2,3,3,
1216,1916,日成ビルド工業,仮設建物販売・リース,http://www.nisseibuild.co.jp/,799,8,26,3,3,
1217,9119,飯野海運,外航海運,http://www.iino.co.jp/,833,8,-1,3,3,
1218,4553,東和薬品,後発医薬品,http://www.towayakuhin.jp/,849,8,9,3,3,
1219,4526,理研ビタミン,調味料類,http://www.rikenvitamin.jp/,872,8,2,3,3,
1220,8881,日神不動産,マンション開発,http://www.nisshinfudosan.com/,877,8,12,3,3,
1221,4680,ラウンドワン,アミューズメント施設,http://www.round1.co.jp/,878,8,0,3,3,
1222,8515,アイフル,消費者金融,http://aiful.jp/,915,8,-2,3,3,
1223,2429,ワールドホールディングス,人材派遣（製造業・IT等）,http://www.world-hd.co.jp/,943,8,12,3,3,
1224,9601,松竹,映画館・劇場運営,http://www.shochiku.co.jp/,962,8,4,3,3,
1225,9037,ハマキョウレックス,トラック（企業物流）,http://www.hamakyorex.co.jp/,992,8,2,3,3,
1226,3201,日本毛織,毛紡績,http://www.nikke.co.jp/,1010,8,3,3,3,
1227,4028,石原産業,機能性化学（農薬）,http://www.iskweb.co.jp/,1016,8,0,3,3,
1228,3397,トリドールホールディングス,定食・そば・うどん,http://www.toridoll.com/,1018,8,7,3,3,
1229,6379,新興プランテック,プラント設備工事,http://www.s-plantech.co.jp/,1019,8,2,3,3,
1230,7250,太平洋工業,ボディー・内装部品,http://www.pacific-ind.co.jp/,1037,8,4,3,3,
1231,6183,ベルシステム24ホールディングス,カスタマーケアサービス,http://www.bell24hd.co.jp/jp/,1089,8,N/A,3,3,
1232,4694,ビー・エム・エル,臨床検査受託,http://www.bml.co.jp/,1112,8,3,3,3,
1233,6498,キッツ,パイプ・バルブ,http://www.kitz.co.jp/,1141,8,1,3,3,
1234,3087,ドトール・日レスホールディングス,喫茶・カフェ,http://www.dnh.co.jp/,1269,8,3,3,3,
1235,5481,山陽特殊製鋼,特殊鋼電炉,http://www.sanyo-steel.co.jp/,1387,8,0,3,3,
1236,6486,イーグル工業,自動車・産業用ゴム製品,http://www.ekkeagle.com/jp/,1406,8,6,3,3,
1237,5444,大和工業,普通鋼電炉,http://www.yamatokogyo.co.jp/,1421,8,-2,3,3,
1238,7229,ユタカ技研,排気系部品,http://www.yutakagiken.co.jp/,1572,8,-1,3,3,
1239,4116,大日精化工業,塗料・インキ,http://www.daicolor.co.jp/,1572,8,1,3,3,
1240,6849,日本光電工業,医療用電子機器,http://www.nihonkohden.co.jp/,1663,8,5,3,3,
1241,6406,フジテック,エレベーター,http://www.fujitec.co.jp/,1674,8,7,3,3,
1242,1950,日本電設工業,電気工事,http://www.densetsuko.co.jp/,1722,8,1,3,3,
1243,9830,トラスコ中山,機械部品卸,http://www.trusco.co.jp/,1771,8,6,3,3,
1244,2659,サンエー,食品スーパー,http://www.san-a.co.jp/,1802,8,4,3,3,
1245,7966,リンテック,粘着素材・テープ,http://www.lintec.co.jp/,2060,8,2,3,3,
1246,1983,東芝プラントシステム,プラント設備工事,http://www.toshiba-tpsc.co.jp/,2269,8,6,3,3,
1247,6269,三井海洋開発,造船,http://www.modec.com/,2300,8,4,3,3,
1248,5214,日本電気硝子,ガラス繊維,http://www.neg.co.jp/,2394,8,-4,3,3,
1249,8219,青山商事,紳士服専門店,http://www.aoyama-syouji.co.jp/,2528,8,4,3,3,
1250,6845,アズビル,計量・計測機器,http://www.azbil.com/jp/,2548,8,2,3,3,
1251,7278,エクセディ,パワートレイン,http://www.exedy.com/,2661,8,6,3,3,
1252,1820,西松建設,ゼネコン,http://www.nishimatsu.co.jp/,3152,8,4,3,3,
1253,8086,ニプロ,医療用器具,http://www.nipro.co.jp/,3597,8,8,3,3,
1254,6460,セガサミーホールディングス,ゲームソフト,http://www.segasammy.co.jp/,3669,8,3,3,3,
1255,2875,東洋水産,即席めん,http://www.maruchan.co.jp/,3827,8,2,3,3,
1256,4185,JSR,合成ゴム,http://www.jsr.co.jp/,3906,8,1,3,3,
1257,6841,横河電機,計量・計測機器,http://www.yokogawa.co.jp/,3914,8,2,3,3,
1258,6506,安川電機,多関節産業用ロボット,http://www.yaskawa.co.jp/,3949,8,5,3,3,
1259,2801,キッコーマン,調味料類,http://www.kikkoman.co.jp/,4022,8,6,3,3,
1260,4739,伊藤忠テクノソリューションズ,システムインテグレーター,http://www.ctc-g.co.jp/,4078,8,5,3,3,
1261,5714,DOWAホールディングス,銅精錬・加工,http://www.dowa.co.jp/,4105,8,0,3,3,
1262,7313,テイ・エス　テック,自動車シート,http://www.tstech.co.jp/,4258,8,3,3,3,
1263,1944,きんでん,電気工事,http://www.kinden.co.jp/,4726,8,-1,3,3,
1264,4182,三菱瓦斯化学,合成樹脂,http://www.mgc.co.jp/,5565,8,4,3,3,
1265,5332,TOTO,住宅設備（衛生機器）,http://www.toto.co.jp/,5738,8,4,3,3,
1266,6479,ミネベアミツミ,ベアリング,http://www.minebea.co.jp/,6389,8,18,3,3,
1267,8036,日立ハイテクノロジーズ,半導体・液晶製造装置（前工程）,http://www.hitachi-hightech.com/,6445,8,2,3,3,
1268,3401,帝人,合成繊維,http://www.teijin.co.jp/,7413,8,0,3,3,
1269,5233,太平洋セメント,セメント,http://www.taiheiyo-cement.co.jp/,7986,8,1,3,3,
1270,2802,味の素,調味料類,http://www.ajinomoto.co.jp/,10912,8,-1,3,3,
1271,9532,大阪瓦斯,ガス,http://www.osakagas.co.jp/,11838,8,-3,3,3,
1272,4578,大塚ホールディングス,医療用医薬品,http://www.otsuka.com/jp/,11955,8,0,3,3,
1273,4183,三井化学,総合化学,http://jp.mitsuichem.com/,12123,8,-3,3,3,
1274,5201,旭硝子,ガラス,http://www.agc.com/,12826,8,2,3,3,
1275,1878,大東建託,賃貸アパート・マンション,http://www.kentaku.co.jp/,14971,8,5,3,3,
1276,1803,清水建設,ゼネコン,http://www.shimz.co.jp/,15674,8,2,3,3,
1277,6201,豊田自動織機,フォークリフト,http://www.toyota-shokki.co.jp/,16751,8,1,3,3,
1278,2502,アサヒグループホールディングス,酒類,http://www.asahigroup-holdings.com/,17069,8,2,3,3,
1279,9202,ANAホールディングス,航空輸送,http://www.anahd.co.jp/,17653,8,4,3,3,
1280,3407,旭化成,総合化学,http://www.asahi-kasei.co.jp/,18830,8,2,3,3,
1281,8795,T&Dホールディングス,生命保険,http://www.td-holdings.co.jp/,19758,8,-4,3,3,
1282,7269,スズキ,自動車,http://www.suzuki.co.jp/,31695,8,4,3,3,
1283,4188,三菱ケミカルホールディングス,総合化学,http://www.mitsubishichem-hd.co.jp/,33761,8,2,3,3,
1284,8622,水戸証券,証券会社,http://www.mito.co.jp/,0,7,N/A,3,3,
1285,3042,セキュアヴェイル,情報セキュリティ,http://www.secuavail.com/,8,7,1,3,3,
1286,9674,花月園観光,競輪・競馬,http://www.kagetsuenkanko.co.jp/,9,7,24,3,3,
1287,3987,エコモット,組込みシステム開発,http://www.ecomott.co.jp/,14,7,N/A,3,3,
1288,4335,アイ・ピー・エス,各種受託システム開発,http://www.ips.ne.jp/,16,7,8,3,3,
1289,3045,カワサキ,バッグ・装飾品,http://www.kawasaki-corp.co.jp/,20,7,-4,3,3,
1290,6433,ヒーハイスト精工,ベアリング,http://www.hephaist.co.jp/,22,7,11,3,3,
1291,2342,トランスジェニック,バイオテクノロジー,http://www.transgenic.co.jp/,23,7,27,3,3,
1292,3808,オウケイウェイヴ,専門情報サイト,http://www.okwave.co.jp/,24,7,-2,3,3,
